Timestamp,z_axis_rms_velocity_mm_sec,x_axis_rms_velocity_mm_sec,z_axis_peak_acceleration_g,x_axis_peak_acceleration_g,high_frequency_rms_acceleration_g,z_axis_kurtosis,x_axis_kurtosis,z_axis_crest_factor,x_axis_crest_factor,peak_velocity_component_freq_hz,temperature_c,iso_health_zone,data_source
2026-01-22 06:21:00,1.68,0.95,2.34,1.52,0.25,2.81,2.16,9.27,31.74,22.7,42.83,ZONE_A,synthetic
2026-01-22 06:22:00,2.33,1.55,3.31,2.35,0.35,2.84,2.18,9.47,30.35,24.4,43.38,ZONE_A,synthetic
2026-01-22 06:23:00,2.24,1.34,3.29,2.22,0.34,3.25,2.87,9.81,32.97,24.6,43.12,ZONE_A,synthetic
2026-01-22 06:24:00,1.78,1.27,2.65,1.72,0.27,2.87,2.26,9.93,27.1,31.3,43.34,ZONE_A,synthetic
2026-01-22 06:25:00,2.08,1.4,3.12,2.12,0.31,2.85,2.4,9.99,30.14,36.6,44.14,ZONE_A,synthetic
2026-01-22 06:26:00,0.31,0.1,0.46,0.14,0.03,2.87,2.85,15.0,14.26,0.0,30.8,ZONE_A,synthetic
2026-01-22 06:27:00,0.32,0.09,0.48,0.13,0.03,2.86,2.84,15.0,12.93,0.0,29.46,ZONE_A,synthetic
2026-01-22 06:28:00,2.61,1.6,3.79,2.37,0.39,2.86,2.1,9.69,29.57,40.7,39.3,ZONE_A,synthetic
2026-01-22 06:29:00,1.62,0.9,2.41,1.48,0.24,2.75,2.21,9.9,32.86,29.7,40.08,ZONE_A,synthetic
2026-01-22 06:30:00,2.48,1.58,3.68,2.35,0.37,2.85,2.38,9.9,29.74,29.8,40.49,ZONE_A,synthetic
2026-01-22 06:31:00,2.87,2.06,4.23,2.98,0.43,2.47,2.15,9.83,28.89,30.8,42.19,ZONE_B,synthetic
2026-01-22 06:32:00,2.47,1.97,3.58,2.62,0.37,2.47,2.15,9.66,26.58,25.7,41.62,ZONE_A,synthetic
2026-01-22 06:33:00,2.87,2.19,4.08,2.9,0.43,2.53,2.28,9.46,26.53,27.7,41.15,ZONE_B,synthetic
2026-01-22 06:34:00,2.68,1.88,3.91,2.74,0.4,2.68,2.17,9.74,29.12,26.4,41.89,ZONE_A,synthetic
2026-01-22 06:35:00,3.83,2.49,5.67,3.74,0.58,2.65,1.98,9.85,30.08,28.0,38.74,ZONE_B,synthetic
2026-01-22 06:36:00,4.34,2.7,6.43,4.22,0.65,2.62,1.76,9.87,31.23,26.5,36.28,ZONE_B,synthetic
2026-01-22 06:37:00,3.94,2.52,5.64,3.76,0.59,2.91,2.25,9.54,29.93,21.3,37.14,ZONE_B,synthetic
2026-01-22 06:38:00,0.38,0.08,0.58,0.13,0.04,2.94,2.91,15.0,12.63,0.0,27.36,ZONE_A,synthetic
2026-01-22 06:39:00,4.38,2.92,6.29,4.33,0.66,2.55,2.22,9.57,29.67,17.0,37.09,ZONE_B,synthetic
2026-01-22 06:40:00,4.73,3.45,6.77,4.78,0.71,2.79,2.63,9.54,27.71,15.6,37.99,ZONE_B,synthetic
2026-01-22 06:41:00,4.52,3.41,6.54,4.82,0.68,2.53,2.4,9.65,28.23,11.6,37.14,ZONE_B,synthetic
2026-01-22 06:42:00,5.01,3.65,7.21,5.18,0.75,2.37,2.03,9.6,28.39,19.6,34.94,ZONE_B,synthetic
2026-01-22 06:43:00,4.71,3.29,6.82,4.69,0.71,2.15,1.68,9.66,28.49,25.5,33.87,ZONE_B,synthetic
2026-01-22 06:44:00,3.37,2.22,5.01,3.4,0.5,2.05,1.56,9.91,30.56,27.1,34.71,ZONE_B,synthetic
2026-01-22 06:45:00,2.6,1.57,4.04,2.55,0.39,2.31,1.76,10.35,32.4,38.1,35.15,ZONE_A,synthetic
2026-01-22 06:46:00,1.73,1.25,2.59,1.75,0.26,2.39,2.02,9.96,28.1,36.5,39.11,ZONE_A,synthetic
2026-01-22 06:47:00,1.32,0.92,2.13,1.56,0.2,2.36,1.89,10.8,33.86,35.8,37.88,ZONE_A,synthetic
2026-01-22 06:48:00,1.94,1.4,3.1,2.37,0.29,2.58,2.6,10.69,33.8,45.5,38.1,ZONE_A,synthetic
2026-01-22 06:49:00,1.97,1.77,2.98,2.34,0.3,2.91,2.61,10.07,26.35,55.3,41.31,ZONE_A,synthetic
2026-01-22 06:50:00,2.27,1.79,3.53,2.5,0.34,3.35,2.96,10.35,27.89,56.8,44.63,ZONE_A,synthetic
2026-01-22 06:51:00,0.46,0.07,0.69,0.1,0.05,2.94,2.96,15.0,10.08,0.0,29.2,ZONE_A,synthetic
2026-01-22 06:52:00,1.74,1.15,2.75,1.89,0.26,3.48,2.88,10.52,32.96,55.6,44.22,ZONE_A,synthetic
2026-01-22 06:53:00,2.52,1.79,4.03,2.74,0.38,3.39,2.85,10.67,30.65,55.0,43.58,ZONE_A,synthetic
2026-01-22 06:54:00,3.97,3.01,6.05,4.31,0.6,3.09,2.79,10.16,28.64,52.0,43.11,ZONE_B,synthetic
2026-01-22 06:55:00,3.92,2.77,5.99,4.4,0.59,2.72,2.47,10.18,31.69,46.4,44.11,ZONE_B,synthetic
2026-01-22 06:56:00,4.2,3.13,6.48,4.64,0.63,2.81,2.41,10.3,29.64,53.1,44.12,ZONE_B,synthetic
2026-01-22 06:57:00,4.25,3.07,6.49,4.71,0.64,2.63,2.31,10.17,30.68,53.7,44.36,ZONE_B,synthetic
2026-01-22 06:58:00,4.7,3.26,7.11,4.91,0.7,2.68,2.34,10.09,30.11,53.7,41.24,ZONE_B,synthetic
2026-01-22 06:59:00,0.44,0.11,0.65,0.17,0.04,3.0,3.13,15.0,17.02,0.0,29.5,ZONE_A,synthetic
2026-01-22 07:00:00,4.25,3.04,6.39,4.34,0.64,2.42,1.9,10.04,28.53,54.1,41.12,ZONE_B,synthetic
2026-01-22 07:01:00,4.28,2.8,6.4,4.26,0.64,2.81,2.31,9.96,30.44,46.3,42.75,ZONE_B,synthetic
2026-01-22 07:02:00,0.36,0.12,0.55,0.17,0.04,3.03,2.88,15.0,17.27,0.0,33.38,ZONE_A,synthetic
2026-01-22 07:03:00,4.1,2.68,6.1,4.16,0.62,2.91,2.35,9.91,30.97,50.8,47.35,ZONE_B,synthetic
2026-01-22 07:04:00,0.35,0.12,0.52,0.18,0.03,2.86,2.88,15.0,18.46,0.0,34.65,ZONE_A,synthetic
2026-01-22 07:05:00,3.52,2.43,5.34,3.64,0.53,2.76,2.16,10.11,30.05,56.3,47.9,ZONE_B,synthetic
2026-01-22 07:06:00,3.8,2.52,5.65,3.64,0.57,2.63,1.84,9.92,28.89,48.7,47.75,ZONE_B,synthetic
2026-01-22 07:07:00,0.3,0.13,0.45,0.2,0.03,2.66,2.58,15.0,19.57,0.0,36.68,ZONE_A,synthetic
2026-01-22 07:08:00,0.11,0.12,0.16,0.19,0.01,2.83,2.83,15.0,18.55,0.0,36.18,ZONE_A,synthetic
2026-01-22 07:09:00,0.92,0.31,1.5,0.77,0.14,2.55,1.84,10.89,49.42,43.0,50.77,ZONE_A,synthetic
2026-01-22 07:10:00,0.93,0.21,1.39,0.51,0.14,2.44,1.57,9.95,47.88,40.4,50.94,ZONE_A,synthetic
2026-01-22 07:11:00,4.02,2.39,6.09,3.92,0.6,2.75,2.06,10.1,32.89,37.0,52.31,ZONE_B,synthetic
2026-01-22 07:12:00,3.71,2.45,5.51,3.71,0.56,2.75,2.08,9.91,30.33,40.4,49.98,ZONE_B,synthetic
2026-01-22 07:13:00,4.43,2.89,6.69,4.4,0.66,2.89,2.13,10.07,30.39,36.2,49.79,ZONE_B,synthetic
2026-01-22 07:14:00,3.99,2.51,6.05,4.05,0.6,2.88,2.44,10.11,32.2,50.7,51.84,ZONE_B,synthetic
2026-01-22 07:15:00,3.89,2.71,5.7,4.05,0.58,2.61,2.17,9.76,29.84,42.0,54.98,ZONE_B,synthetic
2026-01-22 07:16:00,3.56,2.29,5.33,3.58,0.53,2.5,2.2,10.0,31.21,42.4,52.83,ZONE_B,synthetic
2026-01-22 07:17:00,3.56,2.63,5.35,3.86,0.53,2.68,2.46,10.03,29.33,48.0,53.09,ZONE_B,synthetic
2026-01-22 07:18:00,3.46,2.64,5.18,3.52,0.52,3.02,2.47,9.97,26.65,45.4,50.51,ZONE_B,synthetic
2026-01-22 07:19:00,0.14,0.1,0.21,0.15,0.01,2.91,3.06,15.0,14.86,0.0,38.13,ZONE_A,synthetic
2026-01-22 07:20:00,3.71,2.65,5.48,3.97,0.56,3.13,2.7,9.84,29.95,41.5,48.68,ZONE_B,synthetic
2026-01-22 07:21:00,0.14,0.12,0.21,0.18,0.01,3.11,3.07,15.0,17.55,0.0,36.75,ZONE_A,synthetic
2026-01-22 07:22:00,3.59,2.51,5.34,3.85,0.54,3.21,2.83,9.93,30.63,41.5,43.51,ZONE_B,synthetic
2026-01-22 07:23:00,0.17,0.09,0.25,0.14,0.02,3.03,3.12,15.0,14.0,0.0,34.62,ZONE_A,synthetic
2026-01-22 07:24:00,3.93,2.9,6.0,4.32,0.59,3.1,2.87,10.17,29.79,46.0,44.47,ZONE_B,synthetic
2026-01-22 07:25:00,0.18,0.1,0.27,0.15,0.02,3.3,3.28,15.0,15.24,0.0,33.52,ZONE_A,synthetic
2026-01-22 07:26:00,3.65,2.87,5.52,4.13,0.55,3.21,2.9,10.09,28.8,42.0,45.51,ZONE_B,synthetic
2026-01-22 07:27:00,3.88,2.76,5.9,4.24,0.58,3.25,2.68,10.13,30.65,46.5,42.43,ZONE_B,synthetic
2026-01-22 07:28:00,0.18,0.08,0.27,0.12,0.02,2.99,3.14,15.0,12.25,0.0,34.8,ZONE_A,synthetic
2026-01-22 07:29:00,3.45,2.41,5.3,3.8,0.52,3.24,2.75,10.22,31.54,42.1,41.24,ZONE_B,synthetic
2026-01-22 07:30:00,2.46,1.83,3.87,2.89,0.37,3.06,2.72,10.47,31.56,43.0,40.13,ZONE_A,synthetic
2026-01-22 07:31:00,2.68,2.02,4.07,2.8,0.4,2.92,2.42,10.15,27.78,38.9,39.63,ZONE_A,synthetic
2026-01-22 07:32:00,0.17,0.1,0.25,0.14,0.02,2.93,2.94,15.0,14.41,0.0,29.66,ZONE_A,synthetic
2026-01-22 07:33:00,0.28,0.1,0.42,0.14,0.03,2.9,2.97,15.0,14.47,0.0,30.21,ZONE_A,synthetic
2026-01-22 07:34:00,0.33,0.1,0.49,0.16,0.03,3.03,3.04,15.0,15.6,0.0,30.47,ZONE_A,synthetic
2026-01-22 07:35:00,1.21,0.83,1.88,1.42,0.18,3.01,2.35,10.33,34.28,43.8,39.42,ZONE_A,synthetic
2026-01-22 07:36:00,0.3,0.09,0.45,0.13,0.03,2.89,2.83,15.0,13.0,0.0,29.96,ZONE_A,synthetic
2026-01-22 07:37:00,0.92,0.65,1.24,0.86,0.14,2.86,2.42,8.96,26.23,41.6,42.0,ZONE_A,synthetic
2026-01-22 07:38:00,0.32,0.1,0.48,0.16,0.03,3.17,3.16,15.0,15.7,0.0,31.46,ZONE_A,synthetic
2026-01-22 07:39:00,0.98,0.76,1.31,1.01,0.15,2.73,2.37,8.91,26.56,38.3,41.61,ZONE_A,synthetic
2026-01-22 07:40:00,0.71,0.46,1.09,0.7,0.11,2.63,1.99,10.29,30.09,34.9,43.61,ZONE_A,synthetic
2026-01-22 07:41:00,0.5,0.06,0.49,0.11,0.07,2.57,2.01,6.54,10.94,34.6,44.19,ZONE_A,synthetic
2026-01-22 07:42:00,0.5,0.12,0.46,0.11,0.07,3.12,2.54,6.1,10.56,39.5,42.48,ZONE_A,synthetic
2026-01-22 07:43:00,0.5,0.21,0.74,0.32,0.07,3.29,2.71,9.89,30.69,33.4,42.12,ZONE_A,synthetic
2026-01-22 07:44:00,0.31,0.16,0.46,0.24,0.03,2.94,3.0,15.0,23.85,0.0,31.01,ZONE_A,synthetic
2026-01-22 07:45:00,0.5,0.51,0.77,0.66,0.07,3.07,2.79,10.3,26.14,41.5,42.57,ZONE_A,synthetic
2026-01-22 07:46:00,0.31,0.16,0.46,0.24,0.03,3.09,2.99,15.0,24.49,0.0,29.49,ZONE_A,synthetic
2026-01-22 07:47:00,0.32,0.16,0.48,0.23,0.03,2.98,3.01,15.0,23.37,0.0,30.33,ZONE_A,synthetic
2026-01-22 07:48:00,0.5,0.32,0.84,0.52,0.07,2.94,2.42,11.23,33.26,41.0,44.71,ZONE_A,synthetic
2026-01-22 07:49:00,0.32,0.14,0.47,0.21,0.03,2.81,2.93,15.0,20.72,0.0,28.39,ZONE_A,synthetic
2026-01-22 07:50:00,0.52,0.24,0.74,0.48,0.08,2.84,2.61,9.42,40.72,36.2,44.07,ZONE_A,synthetic
2026-01-22 07:51:00,0.5,0.58,0.71,0.62,0.07,2.51,2.05,9.44,21.52,33.1,42.4,ZONE_A,synthetic
2026-01-22 07:52:00,0.23,0.15,0.35,0.22,0.02,2.93,2.93,15.0,22.43,0.0,27.2,ZONE_A,synthetic
2026-01-22 07:53:00,0.5,0.2,0.7,0.4,0.07,2.54,2.04,9.32,39.86,29.9,40.73,ZONE_A,synthetic
2026-01-22 07:54:00,0.5,0.11,0.62,0.32,0.07,2.68,2.27,8.25,31.55,28.9,40.67,ZONE_A,synthetic
2026-01-22 07:55:00,0.5,0.27,0.65,0.31,0.07,2.73,2.1,8.65,22.65,23.3,38.31,ZONE_A,synthetic
2026-01-22 07:56:00,0.33,0.11,0.5,0.17,0.03,2.79,2.68,15.0,17.18,0.0,26.33,ZONE_A,synthetic
2026-01-22 07:57:00,0.35,0.1,0.52,0.15,0.03,2.66,2.86,15.0,15.28,0.0,26.64,ZONE_A,synthetic
2026-01-22 07:58:00,0.5,0.18,0.43,0.2,0.07,2.4,1.91,5.68,19.69,23.2,37.75,ZONE_A,synthetic
2026-01-22 07:59:00,0.5,0.27,0.41,0.27,0.07,2.37,2.0,5.52,20.22,22.6,38.51,ZONE_A,synthetic
2026-01-22 08:00:00,0.5,0.39,0.49,0.34,0.07,2.52,2.08,6.51,17.44,19.9,38.38,ZONE_A,synthetic
2026-01-22 08:01:00,0.5,0.26,0.6,0.42,0.07,2.44,2.09,8.03,31.71,27.0,40.57,ZONE_A,synthetic
2026-01-22 08:02:00,0.26,0.11,0.39,0.16,0.03,2.88,2.82,15.0,16.16,0.0,29.04,ZONE_A,synthetic
2026-01-22 08:03:00,0.27,0.08,0.4,0.11,0.03,2.91,2.7,15.0,11.26,0.0,30.06,ZONE_A,synthetic
2026-01-22 08:04:00,0.5,0.05,0.77,0.32,0.07,2.55,1.89,10.32,32.4,30.9,43.82,ZONE_A,synthetic
2026-01-22 08:05:00,0.5,0.14,0.9,0.3,0.07,2.48,1.8,12.03,30.05,30.0,43.25,ZONE_A,synthetic
2026-01-22 08:06:00,0.5,-0.14,0.69,0.14,0.07,2.53,1.99,9.24,13.96,30.0,43.09,ZONE_A,synthetic
2026-01-22 08:07:00,0.5,0.31,0.68,0.35,0.07,2.79,2.27,9.11,22.63,30.8,45.04,ZONE_A,synthetic
2026-01-22 08:08:00,0.5,0.32,0.76,0.34,0.07,2.77,2.17,10.15,21.57,27.8,44.79,ZONE_A,synthetic
2026-01-22 08:09:00,0.5,0.28,0.8,0.49,0.07,2.69,2.22,10.64,34.74,19.7,42.85,ZONE_A,synthetic
2026-01-22 08:10:00,0.5,0.27,0.86,0.67,0.07,2.62,2.11,11.5,48.79,26.3,42.74,ZONE_A,synthetic
2026-01-22 08:11:00,0.21,0.08,0.31,0.12,0.02,3.03,2.99,15.0,12.15,0.0,28.99,ZONE_A,synthetic
2026-01-22 08:12:00,0.21,0.09,0.32,0.13,0.02,2.99,3.07,15.0,13.2,0.0,29.07,ZONE_A,synthetic
2026-01-22 08:13:00,0.5,0.49,0.74,0.64,0.07,2.49,2.09,9.93,26.26,33.0,44.01,ZONE_A,synthetic
2026-01-22 08:14:00,0.5,0.43,0.64,0.38,0.07,2.55,2.12,8.51,17.94,30.8,45.09,ZONE_A,synthetic
2026-01-22 08:15:00,0.5,0.3,0.83,0.63,0.07,2.64,2.38,11.1,42.38,35.1,43.08,ZONE_A,synthetic
2026-01-22 08:16:00,0.5,0.4,0.78,0.74,0.07,2.51,2.42,10.34,37.26,34.2,41.27,ZONE_A,synthetic
2026-01-22 08:17:00,0.19,0.12,0.29,0.18,0.02,3.27,3.31,15.0,17.78,0.0,26.09,ZONE_A,synthetic
2026-01-22 08:18:00,0.23,0.11,0.34,0.16,0.02,3.46,3.3,15.0,16.47,0.0,26.53,ZONE_A,synthetic
2026-01-22 08:19:00,0.5,0.63,0.96,0.82,0.07,2.4,2.14,12.74,26.21,23.1,39.94,ZONE_A,synthetic
2026-01-22 08:20:00,0.5,0.55,0.86,0.8,0.07,2.19,1.82,11.46,28.94,24.9,40.9,ZONE_A,synthetic
2026-01-22 08:21:00,0.5,0.36,0.64,0.47,0.07,2.4,2.0,8.49,26.49,22.1,40.93,ZONE_A,synthetic
2026-01-22 08:22:00,0.21,0.11,0.31,0.17,0.02,2.87,2.81,15.0,16.56,0.0,26.18,ZONE_A,synthetic
2026-01-22 08:23:00,0.15,0.13,0.23,0.19,0.02,2.83,2.94,15.0,19.37,0.0,26.38,ZONE_A,synthetic
2026-01-22 08:24:00,0.5,0.51,0.59,0.47,0.07,2.5,2.2,7.91,18.53,23.1,40.13,ZONE_A,synthetic
2026-01-22 08:25:00,0.11,0.11,0.16,0.16,0.01,3.06,3.24,15.0,15.96,0.0,24.3,ZONE_A,synthetic
2026-01-22 08:26:00,0.19,0.11,0.29,0.17,0.02,3.17,3.12,15.0,16.67,0.0,24.25,ZONE_A,synthetic
2026-01-22 08:27:00,0.5,0.37,0.66,0.46,0.07,2.51,2.12,8.76,24.96,18.6,39.53,ZONE_A,synthetic
2026-01-22 08:28:00,0.5,0.47,0.61,0.46,0.07,2.46,2.23,8.18,19.8,26.3,39.3,ZONE_A,synthetic
2026-01-22 08:29:00,0.5,0.35,0.59,0.33,0.07,2.21,1.81,7.93,18.86,32.3,39.64,ZONE_A,synthetic
2026-01-22 08:30:00,0.19,0.13,0.29,0.19,0.02,3.11,3.26,15.0,19.35,0.0,24.55,ZONE_A,synthetic
2026-01-22 08:31:00,0.5,0.49,0.67,0.55,0.07,2.46,2.25,8.93,22.56,22.6,39.54,ZONE_A,synthetic
2026-01-22 08:32:00,0.5,0.43,0.56,0.47,0.07,2.66,2.11,7.53,21.72,22.0,41.17,ZONE_A,synthetic
2026-01-22 08:33:00,0.5,0.22,0.56,0.2,0.07,2.69,2.29,7.45,18.64,16.1,38.6,ZONE_A,synthetic
2026-01-22 08:34:00,0.5,0.52,0.74,0.49,0.07,2.33,2.13,9.8,18.95,23.7,39.61,ZONE_A,synthetic
2026-01-22 08:35:00,0.5,0.55,0.87,0.75,0.07,2.31,2.28,11.6,27.42,27.3,36.95,ZONE_A,synthetic
2026-01-22 08:36:00,0.5,0.6,0.85,0.63,0.07,2.43,1.98,11.4,20.78,25.5,39.45,ZONE_A,synthetic
2026-01-22 08:37:00,0.5,0.34,0.85,0.59,0.07,2.27,1.92,11.32,34.92,29.3,38.02,ZONE_A,synthetic
2026-01-22 08:38:00,0.5,0.31,0.84,0.52,0.07,2.48,2.14,11.2,33.55,25.8,36.28,ZONE_A,synthetic
2026-01-22 08:39:00,0.13,0.09,0.19,0.13,0.01,3.06,3.15,15.0,13.08,0.0,24.17,ZONE_A,synthetic
2026-01-22 08:40:00,0.18,0.1,0.27,0.14,0.02,3.15,3.2,15.0,14.36,0.0,24.73,ZONE_A,synthetic
2026-01-22 08:41:00,0.5,0.54,1.01,0.84,0.07,2.5,2.37,13.52,31.17,24.9,34.14,ZONE_A,synthetic
2026-01-22 08:42:00,0.5,0.54,1.04,0.79,0.07,2.37,2.07,13.92,29.44,22.4,33.84,ZONE_A,synthetic
2026-01-22 08:43:00,0.12,0.08,0.18,0.12,0.01,2.9,2.98,15.0,12.36,0.0,23.33,ZONE_A,synthetic
2026-01-22 08:44:00,0.5,0.36,1.0,0.81,0.07,2.65,2.21,13.32,44.45,24.6,33.56,ZONE_A,synthetic
2026-01-22 08:45:00,0.5,0.32,0.79,0.6,0.07,2.64,2.29,10.48,37.75,25.3,33.84,ZONE_A,synthetic
2026-01-22 08:46:00,0.5,0.43,0.97,0.82,0.07,2.69,2.28,12.9,38.04,35.8,32.48,ZONE_A,synthetic
2026-01-22 08:47:00,0.1,0.07,0.16,0.11,0.01,3.02,3.1,15.0,10.5,0.0,20.88,ZONE_A,synthetic
2026-01-22 08:48:00,0.52,0.5,0.95,0.92,0.08,2.48,2.5,12.13,36.46,36.8,33.1,ZONE_A,synthetic
2026-01-22 08:49:00,0.04,0.04,0.06,0.07,0.0,3.39,3.12,5.8,6.57,0.0,22.44,ZONE_A,synthetic
2026-01-22 08:50:00,0.5,0.62,0.9,0.86,0.07,2.47,2.33,12.02,27.82,30.4,33.85,ZONE_A,synthetic
2026-01-22 08:51:00,0.01,0.05,0.02,0.08,0.0,3.0,3.06,1.95,7.84,0.0,22.05,ZONE_A,synthetic
2026-01-22 08:52:00,0.63,0.42,1.08,0.81,0.09,2.7,2.27,11.47,39.07,35.0,32.91,ZONE_A,synthetic
2026-01-22 08:53:00,0.03,0.03,0.05,0.05,0.0,3.06,3.28,4.74,5.09,0.0,22.68,ZONE_A,synthetic
2026-01-22 08:54:00,0.0,0.04,0.01,0.06,0.0,3.08,2.97,0.51,6.06,0.0,22.55,ZONE_A,synthetic
2026-01-22 08:55:00,0.95,0.54,1.54,0.93,0.14,2.5,1.92,10.8,34.65,32.2,30.17,ZONE_A,synthetic
2026-01-22 08:56:00,0.9,0.58,1.43,1.01,0.14,2.87,2.6,10.58,34.99,28.1,31.91,ZONE_A,synthetic
2026-01-22 08:57:00,0.66,0.46,1.07,0.84,0.1,2.75,2.24,10.81,36.92,25.1,33.41,ZONE_A,synthetic
2026-01-22 08:58:00,0.64,0.39,1.09,0.7,0.1,2.79,2.35,11.27,36.03,25.8,34.29,ZONE_A,synthetic
2026-01-22 08:59:00,2.38,1.76,3.68,2.76,0.36,2.67,2.34,10.29,31.37,21.6,33.05,ZONE_A,synthetic
2026-01-22 09:00:00,0.52,0.4,1.0,0.84,0.08,2.87,2.35,12.84,42.21,18.8,32.52,ZONE_A,synthetic
2026-01-22 09:01:00,0.5,0.28,0.94,0.65,0.07,3.12,2.68,12.48,46.28,15.5,36.5,ZONE_A,synthetic
2026-01-22 09:02:00,0.5,0.47,0.88,0.75,0.07,2.77,2.65,11.75,31.65,12.2,35.85,ZONE_A,synthetic
2026-01-22 09:03:00,0.5,0.46,0.74,0.63,0.07,2.59,2.26,9.87,27.29,26.6,37.04,ZONE_A,synthetic
2026-01-22 09:04:00,2.81,2.09,4.06,2.92,0.42,2.71,2.35,9.64,27.93,21.8,34.9,ZONE_B,synthetic
2026-01-22 09:05:00,3.08,2.27,4.6,3.4,0.46,2.68,2.4,9.97,29.91,15.8,35.34,ZONE_B,synthetic
2026-01-22 09:06:00,0.55,0.64,0.72,0.71,0.08,2.76,2.64,8.67,22.14,20.0,34.1,ZONE_A,synthetic
2026-01-22 09:07:00,0.75,0.79,1.12,1.06,0.11,2.95,2.84,9.92,26.99,18.9,31.94,ZONE_A,synthetic
2026-01-22 09:08:00,0.88,0.95,1.08,0.93,0.13,3.02,2.69,8.25,19.56,22.3,34.18,ZONE_A,synthetic
2026-01-22 09:09:00,3.84,2.77,5.53,3.96,0.58,2.96,2.53,9.6,28.56,19.6,32.55,ZONE_B,synthetic
2026-01-22 09:10:00,0.03,0.03,0.05,0.04,0.0,3.1,3.04,4.69,4.18,0.0,23.85,ZONE_A,synthetic
2026-01-22 09:11:00,1.28,0.8,1.67,1.1,0.19,2.49,2.16,8.66,27.6,12.2,32.64,ZONE_A,synthetic
2026-01-22 09:12:00,0.02,0.04,0.04,0.06,0.0,3.0,3.07,3.69,5.97,0.0,23.23,ZONE_A,synthetic
2026-01-22 09:13:00,0.05,0.04,0.07,0.05,0.0,3.1,3.12,6.83,5.49,0.0,23.81,ZONE_A,synthetic
2026-01-22 09:14:00,1.41,0.97,1.92,1.03,0.21,2.47,1.75,9.12,21.23,19.2,31.68,ZONE_A,synthetic
2026-01-22 09:15:00,-0.02,0.05,-0.03,0.07,-0.0,2.62,2.7,-2.83,7.29,0.0,20.76,ZONE_A,synthetic
2026-01-22 09:16:00,1.46,0.72,2.07,1.27,0.22,2.38,1.93,9.43,35.29,18.2,29.46,ZONE_A,synthetic
2026-01-22 09:17:00,-0.07,0.07,-0.11,0.1,-0.01,3.05,3.15,-11.23,9.94,0.0,19.56,ZONE_A,synthetic
2026-01-22 09:18:00,-0.04,0.09,-0.06,0.13,-0.0,3.05,2.97,-6.16,13.26,0.0,19.53,ZONE_A,synthetic
2026-01-22 09:19:00,1.37,0.97,1.88,1.4,0.21,2.78,2.58,9.16,28.85,18.2,29.0,ZONE_A,synthetic
2026-01-22 09:20:00,1.59,1.31,2.33,1.91,0.24,3.02,2.96,9.73,29.04,21.7,25.42,ZONE_A,synthetic
2026-01-22 09:21:00,4.84,3.64,7.2,5.38,0.73,3.01,2.86,9.91,29.59,28.8,26.64,ZONE_B,synthetic
2026-01-22 09:22:00,4.99,3.64,7.45,5.26,0.75,3.21,2.7,9.96,28.9,33.8,29.02,ZONE_B,synthetic
2026-01-22 09:23:00,1.21,0.91,1.74,1.24,0.18,3.24,2.89,9.57,27.13,33.0,30.59,ZONE_A,synthetic
2026-01-22 09:24:00,1.23,0.9,1.75,1.16,0.19,3.4,2.71,9.43,25.62,32.1,33.0,ZONE_A,synthetic
2026-01-22 09:25:00,4.0,2.78,5.8,3.93,0.6,3.62,2.98,9.67,28.25,37.0,30.97,ZONE_B,synthetic
2026-01-22 09:26:00,1.23,0.79,1.67,1.08,0.18,3.22,2.57,9.08,27.35,39.4,30.78,ZONE_A,synthetic
2026-01-22 09:27:00,1.41,0.82,1.87,1.21,0.21,3.11,2.68,8.81,29.61,48.8,30.67,ZONE_A,synthetic
2026-01-22 09:28:00,-0.01,0.08,-0.02,0.13,-0.0,2.99,2.72,-1.88,12.58,0.0,22.36,ZONE_A,synthetic
2026-01-22 09:29:00,1.41,0.7,1.74,1.08,0.21,3.59,2.98,8.22,30.83,45.0,32.2,ZONE_A,synthetic
2026-01-22 09:30:00,4.34,2.96,6.27,4.25,0.65,3.93,3.02,9.64,28.74,38.4,32.17,ZONE_B,synthetic
2026-01-22 09:31:00,-0.11,0.07,-0.16,0.11,-0.01,2.51,2.49,-15.9,10.61,0.0,23.73,ZONE_A,synthetic
2026-01-22 09:32:00,-0.0,0.05,-0.0,0.07,-0.0,2.64,2.74,-0.4,7.02,0.0,22.23,ZONE_A,synthetic
2026-01-22 09:33:00,1.12,0.7,1.53,0.94,0.17,3.86,3.01,9.05,26.69,38.7,33.12,ZONE_A,synthetic
2026-01-22 09:34:00,1.21,0.4,1.51,0.62,0.18,3.72,2.8,8.33,31.09,39.8,33.58,ZONE_A,synthetic
2026-01-22 09:35:00,1.2,0.61,1.66,0.8,0.18,3.56,2.5,9.21,26.44,40.3,32.74,ZONE_A,synthetic
2026-01-22 09:36:00,1.31,0.57,1.9,1.18,0.2,3.64,3.08,9.7,41.63,48.6,34.14,ZONE_A,synthetic
2026-01-22 09:37:00,0.03,0.03,0.04,0.05,0.0,2.99,3.0,4.33,5.2,0.0,22.15,ZONE_A,synthetic
2026-01-22 09:38:00,1.21,0.79,1.68,0.94,0.18,3.88,2.95,9.27,23.82,54.0,35.03,ZONE_A,synthetic
2026-01-22 09:39:00,1.2,0.66,1.55,0.96,0.18,3.56,2.86,8.63,29.32,54.2,36.77,ZONE_A,synthetic
2026-01-22 09:40:00,0.13,0.04,0.19,0.06,0.01,2.67,2.8,15.0,5.94,0.0,24.14,ZONE_A,synthetic
